LatitudeDecimal,LongitudeDecimal,Situacao,MediaDiasAposInicioCiclo,QuantidadeDeAnosUsados,QuantidadeDeAnosPositivos
-23.88613000378255,-50.257895398080606,Encerrado sem esporos,-1,3,0
-23.703485358478208,-50.25789539808061,Encerrado sem esporos,-1,3,0
-23.520840713173857,-50.257895398080606,Encerrado sem esporos,-1,3,0
-23.33819606786951,-50.257895398080606,Encerrado sem esporos,-1,3,0
-23.155551422565164,-50.25789539808061,Com esporos,155.36977491961414,3,2
-22.97290677726081,-50.257895398080606,Com esporos,145.5683793476048,3,3
-26.07786574743473,-50.04509940159673,Encerrado sem esporos,-1,3,0
-25.89522110213037,-50.04509940159673,Encerrado sem esporos,-1,3,0
-25.712576456826035,-50.04509940159673,Encerrado sem esporos,-1,3,0
-25.529931811521685,-50.04509940159673,Encerrado sem esporos,-1,3,0
-25.34728716621733,-50.04509940159673,Encerrado sem esporos,-1,3,0
-25.164642520912995,-50.04509940159673,Com esporos,67.0,3,1
-24.98199787560864,-50.04509940159673,Encerrado sem esporos,-1,3,0
-24.79935323030429,-50.04509940159673,Encerrado sem esporos,-1,3,0
-24.616708584999948,-50.04509940159673,Encerrado sem esporos,-1,3,0
-24.434063939695594,-50.04509940159673,Encerrado sem esporos,-1,3,0
-24.251419294391244,-50.04509940159673,Encerrado sem esporos,-1,3,0
-24.068774649086897,-50.04509940159673,Com esporos,122.4,3,2
-23.886130003782554,-50.04509940159673,Encerrado sem esporos,-1,3,0
-23.703485358478204,-50.04509940159673,Encerrado sem esporos,-1,3,0
-23.52084071317385,-50.04509940159673,Encerrado sem esporos,-1,3,0
-23.338196067869507,-50.04509940159673,Encerrado sem esporos,-1,3,0
-23.155551422565164,-50.04509940159673,Encerrado sem esporos,-1,3,0
-22.97290677726081,-50.04509940159673,Com esporos,142.0,3,1
-26.07786574743473,-49.83230340511287,Encerrado sem esporos,-1,3,0
-25.89522110213038,-49.83230340511287,Encerrado sem esporos,-1,3,0
-25.712576456826035,-49.83230340511287,Com esporos,124.52716496542641,3,3
-25.52993181152169,-49.83230340511287,Com esporos,103.0,3,1
-25.34728716621733,-49.83230340511287,Encerrado sem esporos,-1,3,0
-25.16464252091299,-49.83230340511287,Encerrado sem esporos,-1,3,0
-24.98199787560864,-49.83230340511287,Encerrado sem esporos,-1,3,0
-24.79935323030429,-49.83230340511287,Encerrado sem esporos,-1,3,0
-24.616708584999945,-49.83230340511287,Encerrado sem esporos,-1,3,0
-24.434063939695594,-49.83230340511287,Encerrado sem esporos,-1,3,0
-24.251419294391248,-49.83230340511287,Encerrado sem esporos,-1,3,0
-24.0687746490869,-49.83230340511287,Com esporos,104.98101609112277,3,3
-23.88613000378255,-49.83230340511287,Encerrado sem esporos,-1,3,0
-23.703485358478208,-49.83230340511287,Encerrado sem esporos,-1,3,0
-23.520840713173857,-49.83230340511287,Encerrado sem esporos,-1,3,0
-23.33819606786951,-49.83230340511287,Encerrado sem esporos,-1,3,0
-23.155551422565164,-49.83230340511287,Encerrado sem esporos,-1,3,0
-26.260510392739075,-49.619507408629,Encerrado sem esporos,-1,3,0
-26.07786574743473,-49.61950740862899,Encerrado sem esporos,-1,3,0
-25.89522110213038,-49.619507408629,Encerrado sem esporos,-1,3,0
-25.712576456826035,-49.619507408629,Com esporos,135.5179856115108,3,2
-25.52993181152169,-49.61950740862899,Com esporos,143.35888501742158,3,2
-25.34728716621733,-49.619507408629,Encerrado sem esporos,-1,3,0
-25.16464252091299,-49.619507408629,Encerrado sem esporos,-1,3,0
-24.98199787560864,-49.61950740862899,Encerrado sem esporos,-1,3,0
-24.79935323030429,-49.619507408629,Encerrado sem esporos,-1,3,0
-24.616708584999945,-49.61950740862899,Encerrado sem esporos,-1,3,0
-24.434063939695594,-49.619507408629,Encerrado sem esporos,-1,3,0
-24.251419294391248,-49.61950740862899,Encerrado sem esporos,-1,3,0
-24.0687746490869,-49.619507408629,Encerrado sem esporos,-1,3,0
-23.88613000378255,-49.619507408629,Encerrado sem esporos,-1,3,0
-23.703485358478208,-49.61950740862899,Encerrado sem esporos,-1,3,0
-23.520840713173857,-49.619507408629,Encerrado sem esporos,-1,3,0
-23.33819606786951,-49.619507408629,Encerrado sem esporos,-1,3,0
-23.155551422565164,-49.61950740862899,Encerrado sem esporos,-1,3,0
-26.07786574743473,-49.40671141214512,Encerrado sem esporos,-1,3,0
-25.89522110213037,-49.40671141214512,Encerrado sem esporos,-1,3,0
-25.712576456826035,-49.40671141214512,Com esporos,166.0,3,1
-25.529931811521685,-49.40671141214512,Com esporos,119.92499999999998,3,2
-25.34728716621733,-49.40671141214512,Encerrado sem esporos,-1,3,0
-25.164642520912995,-49.40671141214512,Encerrado sem esporos,-1,3,0
-24.98199787560864,-49.40671141214512,Encerrado sem esporos,-1,3,0
-24.79935323030429,-49.40671141214512,Encerrado sem esporos,-1,3,0
-24.616708584999948,-49.40671141214512,Encerrado sem esporos,-1,3,0
-24.434063939695594,-49.40671141214512,Encerrado sem esporos,-1,3,0
-24.251419294391244,-49.40671141214512,Encerrado sem esporos,-1,3,0
-24.068774649086897,-49.40671141214512,Com esporos,88.49162011173183,3,2
-26.07786574743473,-49.193915415661245,Encerrado sem esporos,-1,3,0
-25.89522110213038,-49.193915415661245,Encerrado sem esporos,-1,3,0
-25.712576456826035,-49.193915415661245,Encerrado sem esporos,-1,3,0
-25.52993181152169,-49.193915415661245,Encerrado sem esporos,-1,3,0
-25.34728716621733,-49.193915415661245,Encerrado sem esporos,-1,3,0
-25.16464252091299,-49.193915415661245,Encerrado sem esporos,-1,3,0
-24.98199787560864,-49.193915415661245,Encerrado sem esporos,-1,3,0
-24.79935323030429,-49.193915415661245,Encerrado sem esporos,-1,3,0
-24.616708584999945,-49.193915415661245,Encerrado sem esporos,-1,3,0
-24.434063939695594,-49.193915415661245,Encerrado sem esporos,-1,3,0
-26.07786574743473,-48.98111941917738,Encerrado sem esporos,-1,3,0
-25.89522110213038,-48.981119419177375,Encerrado sem esporos,-1,3,0
-25.712576456826035,-48.981119419177375,Encerrado sem esporos,-1,3,0
-25.52993181152169,-48.98111941917738,Encerrado sem esporos,-1,3,0
-25.34728716621733,-48.981119419177375,Encerrado sem esporos,-1,3,0
-25.16464252091299,-48.981119419177375,Encerrado sem esporos,-1,3,0
-24.98199787560864,-48.98111941917738,Encerrado sem esporos,-1,3,0
-24.79935323030429,-48.981119419177375,Encerrado sem esporos,-1,3,0
-24.616708584999945,-48.98111941917738,Encerrado sem esporos,-1,3,0
-26.07786574743473,-48.76832342269351,Encerrado sem esporos,-1,3,0
-25.89522110213038,-48.76832342269351,Encerrado sem esporos,-1,3,0
-25.712576456826035,-48.76832342269351,Encerrado sem esporos,-1,3,0
-25.52993181152169,-48.76832342269351,Encerrado sem esporos,-1,3,0
-25.34728716621733,-48.76832342269351,Encerrado sem esporos,-1,3,0
-25.16464252091299,-48.76832342269351,Encerrado sem esporos,-1,3,0
-24.98199787560864,-48.76832342269351,Encerrado sem esporos,-1,3,0
-24.79935323030429,-48.76832342269351,Encerrado sem esporos,-1,3,0
-24.616708584999945,-48.76832342269351,Encerrado sem esporos,-1,3,0
-25.89522110213038,-48.55552742620964,Encerrado sem esporos,-1,3,0
-25.712576456826035,-48.55552742620964,Encerrado sem esporos,-1,3,0
-25.52993181152169,-48.55552742620964,Encerrado sem esporos,-1,3,0
-25.34728716621733,-48.55552742620964,Encerrado sem esporos,-1,3,0
-25.16464252091299,-48.55552742620964,Encerrado sem esporos,-1,3,0
-24.98199787560864,-48.55552742620964,Encerrado sem esporos,-1,3,0
-24.79935323030429,-48.55552742620964,Encerrado sem esporos,-1,3,0
-24.616708584999945,-48.55552742620964,Encerrado sem esporos,-1,3,0
-25.712576456826035,-48.342731429725774,Encerrado sem esporos,-1,3,0
-25.529931811521685,-48.34273142972577,Encerrado sem esporos,-1,3,0
-25.34728716621733,-48.342731429725774,Encerrado sem esporos,-1,3,0
-25.164642520912995,-48.342731429725774,Encerrado sem esporos,-1,3,0
-24.98199787560864,-48.34273142972577,Encerrado sem esporos,-1,3,0
-25.34728716621733,-48.12993543324189,Encerrado sem esporos,-1,3,0
-25.16464252091299,-48.12993543324189,Encerrado sem esporos,-1,3,0
